index,x,y,z,Date,cluster,Person
NMS232,2.0435514,8.382584,9.494108,2018,2,Narendra Modi
NMS233,1.888874,7.5848393,9.667308,2018,1,Narendra Modi
NMS234,1.9155906,8.854204,8.560392,2018,2,Narendra Modi
NMS235,2.1812758,8.934112,9.3153925,2018,2,Narendra Modi
NMS236,2.292276,8.766582,8.865254,2018,2,Narendra Modi
NMS237,1.9716554,9.007553,8.47615,2018,2,Narendra Modi
NMS238,2.2722175,8.345653,10.189876,2018,2,Narendra Modi
NMS239,2.1692257,9.0022745,8.592791,2018,2,Narendra Modi
NMS240,2.2766123,8.409219,9.529375,2018,2,Narendra Modi
NMS241,2.0362618,8.171114,9.034636,2018,2,Narendra Modi
NMS242,2.634422,9.71762,9.353255,2018,0,Narendra Modi
NMS243,2.0118086,9.103355,8.795782,2018,2,Narendra Modi
NMS244,1.3015438,8.784432,8.952135,2019,2,Narendra Modi
NMS245,2.4210904,9.609346,9.108977,2019,0,Narendra Modi
NMS246,1.7358917,7.904964,9.601121,2019,1,Narendra Modi
NMS247,2.1236835,8.06865,9.530292,2019,1,Narendra Modi
NMS248,3.6162715,10.100753,7.893146,2019,3,Narendra Modi
NMS249,2.0917072,8.637448,9.3299465,2019,2,Narendra Modi
NMS250,2.0197387,9.35252,8.65456,2019,0,Narendra Modi
NMS251,2.047249,8.5560255,8.448388,2019,2,Narendra Modi
NMS252,1.8765899,9.390493,7.902889,2019,0,Narendra Modi
NMS253,1.8886223,9.039499,8.687981,2019,2,Narendra Modi
NMS254,3.0820568,8.984216,8.074327,2019,4,Narendra Modi
NMS255,2.225089,8.813419,9.832917,2019,2,Narendra Modi
NMS256,3.4658616,8.764552,7.6559563,2019,4,Narendra Modi
NMS257,2.4119544,8.847319,8.469834,2019,4,Narendra Modi
NMS258,3.6818867,10.32866,8.362093,2019,3,Narendra Modi
NMS259,3.2073324,9.233924,8.035541,2019,4,Narendra Modi
NMS260,3.403387,8.560306,9.474413,2019,4,Narendra Modi
NMS261,1.787655,7.6340404,9.272289,2019,1,Narendra Modi
NMS262,3.1250544,9.385921,10.735468,2019,4,Narendra Modi
NMS263,2.0486543,8.013176,8.800696,2019,1,Narendra Modi
NMS264,2.4099169,8.661853,9.383494,2019,4,Narendra Modi
NMS265,2.0449948,8.965022,9.205988,2019,2,Narendra Modi
NMS266,2.011658,8.436345,9.313494,2019,2,Narendra Modi
NMS267,2.0578585,7.717559,9.680116,2019,1,Narendra Modi
NMS268,1.9604124,8.454544,8.923207,2019,2,Narendra Modi
NMS269,3.2681873,9.239153,8.848812,2019,4,Narendra Modi
NMS270,2.2770724,9.571227,9.133433,2019,0,Narendra Modi
NMS271,2.5245788,9.053146,9.764469,2019,4,Narendra Modi
NMS272,2.104304,9.080979,8.535039,2019,2,Narendra Modi
NMS273,2.8789709,10.390659,7.574045,2019,3,Narendra Modi
NMS274,2.445303,9.288046,9.546716,2019,0,Narendra Modi
NMS275,2.2260673,7.3191714,9.927543,2019,1,Narendra Modi
NMS276,1.9292126,8.9169655,10.08458,2019,2,Narendra Modi
NMS277,2.2059047,8.300254,9.015276,2019,2,Narendra Modi
NMS278,2.0516346,9.076489,8.539997,2019,2,Narendra Modi
NMS279,2.0894256,9.254906,9.077551,2019,0,Narendra Modi
NMS280,2.0924623,9.13976,9.19573,2019,2,Narendra Modi
NMS281,2.3072855,9.212242,8.887284,2019,0,Narendra Modi
NMS282,1.922766,9.064537,8.810842,2019,2,Narendra Modi
NMS283,3.7523131,10.509685,7.600539,2019,3,Narendra Modi
NMS284,1.7772193,8.533462,8.697296,2019,2,Narendra Modi
NMS285,2.3581307,9.250511,8.944478,2019,0,Narendra Modi
NMS286,2.1835744,8.826235,9.390404,2019,2,Narendra Modi
NMS287,3.6152663,10.325262,7.6985507,2019,3,Narendra Modi
NMS288,3.1712255,9.936158,7.9446692,2019,3,Narendra Modi
NMS289,3.0832274,9.725542,8.127009,2019,3,Narendra Modi
NMS290,2.0517728,9.477122,7.7152715,2019,0,Narendra Modi
NMS291,2.0912035,8.2207775,8.145208,2019,2,Narendra Modi
NMS292,2.3210194,8.878264,9.406666,2019,2,Narendra Modi
NMS293,2.0581293,8.773876,8.815455,2019,2,Narendra Modi
NMS294,2.2205691,8.4576845,8.598613,2019,2,Narendra Modi
NMS295,2.1898634,9.305298,8.944604,2019,0,Narendra Modi
NMS296,2.3801682,8.517747,8.793582,2019,2,Narendra Modi
NMS297,1.731245,8.73704,8.570369,2019,2,Narendra Modi
NMS298,2.219853,7.533632,9.752059,2019,1,Narendra Modi
NMS299,2.6673653,9.068503,9.314615,2019,4,Narendra Modi
NMS300,1.8020705,8.787075,9.774582,2019,2,Narendra Modi
NMS301,2.0556211,8.815853,9.832727,2019,2,Narendra Modi
NMS302,2.0090702,8.256216,9.252478,2019,2,Narendra Modi
NMS303,1.9860675,7.887228,9.5367985,2019,1,Narendra Modi
NMS304,2.1316693,8.348489,9.872525,2019,2,Narendra Modi
NMS305,2.0558348,9.125319,8.698034,2019,2,Narendra Modi
NMS306,1.9064746,8.460293,9.263104,2019,2,Narendra Modi
NMS307,2.0737326,9.024844,9.228836,2019,2,Narendra Modi
NMS308,2.303247,9.422956,7.872361,2019,0,Narendra Modi
NMS309,1.8369368,8.825308,8.494341,2019,2,Narendra Modi
NMS310,1.9627402,8.912889,8.927267,2019,2,Narendra Modi
NMS311,1.3079065,8.427434,10.100895,2019,2,Narendra Modi
NMS312,4.0621996,9.086163,8.428555,2019,3,Narendra Modi
NMS313,3.7433531,9.139332,7.718328,2019,3,Narendra Modi
NMS314,3.0034451,9.035833,7.329752,2019,4,Narendra Modi
NMS315,3.431241,10.266414,7.5750475,2019,3,Narendra Modi
NMS316,3.439148,10.129074,7.625402,2019,3,Narendra Modi
NMS317,3.5821838,9.834999,7.902733,2019,3,Narendra Modi
NMS318,1.833918,7.9786453,9.300854,2019,1,Narendra Modi
NMS319,1.9775928,8.136604,9.150792,2019,1,Narendra Modi
NMS320,2.1290069,7.979423,9.699915,2019,1,Narendra Modi
NMS321,1.9610957,7.780909,9.325463,2019,1,Narendra Modi
NMS322,2.6215003,9.196327,7.6127253,2019,4,Narendra Modi
NMS323,2.8544776,9.504782,8.166388,2019,4,Narendra Modi
NMS324,2.0668566,8.779304,8.536665,2019,2,Narendra Modi
NMS325,2.1657503,7.901062,9.216465,2019,1,Narendra Modi
NMS326,2.3103337,9.284391,9.413341,2019,0,Narendra Modi
NMS327,2.5270977,9.02168,8.980277,2019,4,Narendra Modi
NMS328,3.516034,9.1351795,8.993581,2019,4,Narendra Modi
NMS329,2.3466735,9.128776,9.461694,2019,4,Narendra Modi
NMS330,3.5839486,9.348517,8.05299,2019,3,Narendra Modi
NMS331,3.678781,9.305005,8.226854,2019,3,Narendra Modi
NMS332,2.1238205,7.543869,9.819498,2019,1,Narendra Modi
NMS333,2.746453,9.504825,8.55393,2019,4,Narendra Modi
NMS334,3.8661535,10.181101,8.032976,2019,3,Narendra Modi
NMS335,3.318492,9.356586,8.193186,2019,4,Narendra Modi
NMS336,3.2400818,9.209804,8.223735,2019,4,Narendra Modi
NMS337,2.2820916,8.841914,9.711659,2019,2,Narendra Modi
NMS338,2.1772838,9.182571,9.394041,2019,0,Narendra Modi
NMS339,1.752442,9.237318,7.9267154,2019,2,Narendra Modi
NMS340,2.0918732,8.904914,9.206419,2019,2,Narendra Modi
NMS341,3.9523873,10.192039,7.6244497,2019,3,Narendra Modi
NMS342,2.141791,9.266673,9.689407,2019,0,Narendra Modi
NMS343,2.2563696,9.355727,9.559527,2019,0,Narendra Modi
NMS344,1.9755079,8.121021,9.422806,2019,1,Narendra Modi
NMS345,3.0480936,9.317117,7.459415,2019,4,Narendra Modi
NMS346,1.8839679,9.363769,9.373528,2019,0,Narendra Modi
NMS347,2.1627283,8.357156,8.483939,2019,2,Narendra Modi
NMS348,2.095474,9.318321,9.302736,2019,0,Narendra Modi
NMS349,3.1405778,9.7139635,8.456282,2019,3,Narendra Modi
NMS350,2.2416532,9.173442,8.869891,2019,0,Narendra Modi
NMS351,2.2266662,9.374601,8.713386,2019,0,Narendra Modi
NMS352,2.3841474,8.861788,8.29226,2019,4,Narendra Modi
NMS353,2.7462373,8.818911,8.361654,2019,4,Narendra Modi
NMS354,1.9679021,9.125805,8.55043,2019,2,Narendra Modi
NMS355,2.2190797,8.898849,9.465155,2019,2,Narendra Modi
NMS356,2.3135834,8.0167055,8.943145,2019,1,Narendra Modi
NMS357,1.7256997,8.120077,8.337882,2019,1,Narendra Modi
NMS358,1.8860879,9.602948,7.723641,2019,0,Narendra Modi
NMS359,2.4917016,9.35069,8.78646,2019,0,Narendra Modi
NMS360,2.0972886,8.52341,9.0488205,2019,2,Narendra Modi
NMS361,2.0460627,8.630072,9.16383,2019,2,Narendra Modi
NMS362,3.8837237,9.716997,8.102519,2019,3,Narendra Modi
NMS363,2.6817486,9.531709,8.802499,2019,0,Narendra Modi
NMS364,1.8220797,8.398056,8.934251,2019,2,Narendra Modi
NMS365,2.9492009,10.190604,7.859992,2019,3,Narendra Modi
NMS366,2.1737373,8.626316,8.41207,2019,2,Narendra Modi
NMS367,3.6752846,9.548255,8.150175,2019,3,Narendra Modi
NMS368,3.289343,10.337563,7.820135,2019,3,Narendra Modi
NMS369,3.3641062,9.321383,8.142677,2019,4,Narendra Modi
NMS370,3.7278104,9.540337,8.144802,2019,3,Narendra Modi
NMS371,2.9261708,9.723904,7.3710403,2019,3,Narendra Modi
NMS372,2.3977256,9.145481,9.240801,2019,4,Narendra Modi
NMS373,2.9049003,9.013368,8.2896595,2019,4,Narendra Modi
NMS374,2.0862448,8.013694,9.885418,2019,1,Narendra Modi
NMS375,2.6097107,9.22855,9.0191965,2019,4,Narendra Modi
NMS376,2.9872742,9.585828,7.757765,2019,3,Narendra Modi
NMS377,2.9636273,9.74121,7.231608,2019,3,Narendra Modi
NMS378,2.888966,9.623256,7.2057223,2019,4,Narendra Modi
NMS379,2.0946028,7.3600264,10.2358,2019,1,Narendra Modi
NMS380,2.0575626,7.862198,9.563757,2019,1,Narendra Modi
NMS381,2.2277021,7.992347,9.90981,2019,1,Narendra Modi
NMS382,1.9587632,8.043162,9.605796,2019,1,Narendra Modi
NMS383,3.7480938,9.286136,7.3460693,2019,3,Narendra Modi
NMS384,3.0364227,9.1005125,8.237737,2019,4,Narendra Modi
NMS385,2.414645,7.978332,8.835492,2019,1,Narendra Modi
NMS386,2.384554,8.101017,8.796009,2019,1,Narendra Modi
NMS387,2.1898072,8.869212,8.855471,2019,2,Narendra Modi
NMS388,2.2034593,8.1189575,9.20109,2019,1,Narendra Modi
NMS389,2.203695,8.364466,8.901539,2020,2,Narendra Modi
NMS390,2.524244,9.081621,8.935575,2020,4,Narendra Modi
NMS391,2.9720693,8.615472,7.8732176,2020,4,Narendra Modi
NMS392,2.1564322,8.876072,8.690814,2020,2,Narendra Modi
NMS393,2.1946635,8.459132,9.058145,2020,2,Narendra Modi
NMS394,2.6408806,8.907715,9.269696,2020,4,Narendra Modi
NMS395,2.154778,8.619308,8.668794,2020,2,Narendra Modi
NMS396,2.0960205,8.512724,9.6096525,2020,2,Narendra Modi
NMS397,2.2590275,8.773884,8.743068,2020,2,Narendra Modi
NMS398,2.8734822,9.50777,8.429776,2020,4,Narendra Modi
NMS399,3.5013933,9.389033,10.608389,2020,3,Narendra Modi
NMS400,3.6130316,10.166207,8.362375,2020,3,Narendra Modi
NMS401,1.9451522,8.972877,8.155261,2020,2,Narendra Modi
NMS402,2.008015,9.217628,10.129238,2020,0,Narendra Modi
NMS403,1.917771,9.215722,8.031524,2020,2,Narendra Modi
NMS404,2.8605387,8.342871,8.658081,2020,4,Narendra Modi
NMS405,2.158218,8.755666,8.221127,2020,2,Narendra Modi
NMS406,2.092297,8.483084,8.98012,2020,2,Narendra Modi
NMS407,2.1574485,9.056935,8.675378,2020,2,Narendra Modi
NMS408,1.9397174,7.836413,9.585883,2020,1,Narendra Modi
NMS409,1.955662,7.8559947,9.490123,2020,1,Narendra Modi
NMS410,3.488504,9.109653,8.934209,2020,4,Narendra Modi
NMS411,2.2834802,9.13339,9.637635,2020,2,Narendra Modi
NMS412,2.1489637,8.772459,8.806794,2020,2,Narendra Modi
NMS413,2.2117279,7.681106,9.119286,2020,1,Narendra Modi
NMS414,2.5582998,8.99051,9.288223,2020,4,Narendra Modi
NMS415,1.9941603,8.717464,8.56681,2020,2,Narendra Modi
NMS416,2.5738235,9.010279,7.3735247,2020,4,Narendra Modi
NMS417,2.4670756,8.536224,8.391464,2020,4,Narendra Modi
NMS418,3.5428836,9.780589,8.332806,2020,3,Narendra Modi
NMS419,3.0379164,9.107138,8.203862,2020,4,Narendra Modi
NMS420,3.4066687,10.233095,7.6974964,2020,3,Narendra Modi
NMS421,3.0377471,9.32038,9.153185,2020,4,Narendra Modi
NMS422,2.6392183,9.116357,9.199488,2020,4,Narendra Modi
NMS423,3.022988,8.143815,8.718056,2020,4,Narendra Modi
NMS424,2.5049908,8.059089,9.520603,2020,1,Narendra Modi
NMS425,2.5410328,9.4239235,7.9991193,2020,0,Narendra Modi
NMS426,3.9376655,8.933964,8.447298,2020,4,Narendra Modi
NMS427,1.8162315,8.818846,10.299247,2020,2,Narendra Modi
NMS428,1.8905283,8.533221,9.910411,2020,2,Narendra Modi
NMS429,2.1384935,8.712842,10.054127,2020,2,Narendra Modi
NMS430,2.182231,8.8763895,9.980234,2020,2,Narendra Modi
NMS431,3.0183797,9.352032,8.760127,2020,4,Narendra Modi
NMS432,2.352743,8.5609255,8.903631,2020,2,Narendra Modi
NMS433,2.7112484,8.157683,9.586403,2020,4,Narendra Modi
NMS434,2.6895251,8.287136,9.777149,2020,4,Narendra Modi
NMS435,2.9531977,9.334072,7.131277,2020,4,Narendra Modi
NMS436,2.5219972,8.751265,9.615984,2020,4,Narendra Modi
NMS437,2.09654,7.976014,8.540373,2020,1,Narendra Modi
NMS438,1.9383191,8.889349,10.376807,2020,2,Narendra Modi
NMS439,2.4367416,7.998687,8.516416,2020,1,Narendra Modi
NMS440,2.2260423,8.487221,8.742692,2020,2,Narendra Modi
NMS441,2.5805435,8.5327425,8.540131,2020,4,Narendra Modi
NMS442,2.8454964,8.86779,8.358911,2020,4,Narendra Modi
NMS443,2.6748412,8.166819,8.414539,2020,4,Narendra Modi
NMS444,1.9458603,8.69216,10.48488,2020,2,Narendra Modi
NMS445,2.3498666,9.198007,9.572327,2020,0,Narendra Modi
NMS446,2.0664415,8.953605,8.69795,2020,2,Narendra Modi
NMS447,3.626781,9.991732,9.079995,2020,3,Narendra Modi
NMS448,2.2834253,8.124495,8.638969,2020,1,Narendra Modi
NMS449,2.00514,8.7603655,9.623461,2020,2,Narendra Modi
NMS450,2.417108,9.283015,9.060051,2020,0,Narendra Modi
NMS451,2.2352931,8.951114,9.554686,2020,2,Narendra Modi
NMS452,2.4845538,8.268038,9.240353,2020,4,Narendra Modi
NMS453,2.3764365,9.365899,9.547025,2020,0,Narendra Modi
NMS454,2.2383797,8.875575,9.126019,2020,2,Narendra Modi
NMS455,2.258958,8.578589,8.540068,2020,2,Narendra Modi
NMS456,2.6576538,8.158937,8.911246,2020,4,Narendra Modi
NMS457,3.123933,9.687998,8.679684,2020,3,Narendra Modi
NMS458,2.9621997,9.571753,8.955027,2020,4,Narendra Modi
NMS459,2.8590214,8.690006,8.454676,2020,4,Narendra Modi
NMS460,2.293968,8.511402,9.161188,2020,2,Narendra Modi
NMS461,3.5257003,9.072211,8.318524,2020,4,Narendra Modi
NMS462,3.4357114,9.67077,7.948128,2020,3,Narendra Modi
NMS463,2.5123403,9.536577,8.967504,2020,0,Narendra Modi
NMS464,1.9763067,9.412248,9.7380905,2020,0,Narendra Modi
NMS465,2.1339877,8.69021,8.817633,2020,2,Narendra Modi
NMS466,3.8354716,9.238681,7.824835,2020,3,Narendra Modi
NMS467,2.2935386,8.747555,9.251431,2020,2,Narendra Modi
NMS468,2.4568837,8.335963,10.453295,2020,4,Narendra Modi
NMS469,2.1675162,8.278526,9.899354,2020,2,Narendra Modi
NMS470,2.4588697,8.75017,9.245992,2020,4,Narendra Modi
NMS471,2.5893517,8.551262,8.662591,2020,4,Narendra Modi
NMS472,2.7288644,9.442415,8.951821,2020,4,Narendra Modi
NMS473,2.0559604,8.860276,10.235894,2020,2,Narendra Modi
NMS474,2.5695186,8.4718895,8.46927,2020,4,Narendra Modi
NMS475,1.956148,8.871402,8.6675005,2020,2,Narendra Modi
NMS476,2.2882407,8.936703,9.098863,2020,2,Narendra Modi
NMS477,3.2263136,9.125278,8.377794,2020,4,Narendra Modi
NMS478,2.6670394,9.195436,9.13725,2020,4,Narendra Modi
NMS479,2.957057,9.288292,10.508266,2020,4,Narendra Modi
NMS480,2.732529,8.740376,7.9800844,2020,4,Narendra Modi
NMS481,1.4906762,7.282577,9.714278,2020,1,Narendra Modi
NMS482,3.0796425,9.355751,10.729578,2020,4,Narendra Modi
NMS483,2.1543047,8.773789,9.080144,2020,2,Narendra Modi
NMS484,2.704024,8.44939,8.836557,2020,4,Narendra Modi
NMS485,2.2388926,8.840914,9.310849,2020,2,Narendra Modi
NMS486,3.114469,9.328382,10.721039,2020,4,Narendra Modi
NMS487,1.9405276,8.239078,9.034708,2020,2,Narendra Modi
NMS488,2.433378,8.939409,8.470214,2020,4,Narendra Modi
NMS489,2.183921,7.7108383,9.673033,2020,1,Narendra Modi
NMS490,2.589713,8.165421,9.351342,2020,4,Narendra Modi
NMS491,2.6989825,8.105516,9.60046,2020,4,Narendra Modi
NMS492,2.6240242,9.164227,8.921743,2020,4,Narendra Modi
NMS493,2.3758264,8.55337,8.740378,2020,2,Narendra Modi
NMS494,2.2530053,8.929686,8.894656,2020,2,Narendra Modi
NMS495,2.00202,8.756162,10.403152,2020,2,Narendra Modi
NMS496,2.2900517,8.873121,9.103402,2020,2,Narendra Modi
NMS497,2.623926,8.422674,8.72606,2020,4,Narendra Modi
NMS498,3.905278,9.979502,7.935576,2020,3,Narendra Modi
NMS499,2.676809,9.361128,8.987263,2020,4,Narendra Modi
NMS500,2.2617621,9.159286,7.923098,2020,0,Narendra Modi
NMS501,3.3895462,9.525994,9.04623,2020,3,Narendra Modi
NMS502,2.5733325,9.38064,9.15675,2020,4,Narendra Modi
NMS503,2.8940854,8.567725,8.652683,2020,4,Narendra Modi
NMS504,2.6245167,9.217676,8.902038,2020,4,Narendra Modi
NMS505,2.964858,9.0856085,10.531952,2020,4,Narendra Modi
NMS506,3.1340563,9.20617,8.073548,2020,4,Narendra Modi
NMS507,2.8026311,9.144298,8.324723,2020,4,Narendra Modi
NMS508,2.158031,9.635424,9.134027,2020,0,Narendra Modi
NMS509,2.4959893,8.996851,9.3662,2020,4,Narendra Modi
NMS510,2.5596464,8.859483,8.794442,2020,4,Narendra Modi
NMS511,2.6833112,8.756455,7.390982,2020,4,Narendra Modi
NMS512,2.5329738,8.694749,9.254308,2020,4,Narendra Modi
NMS513,2.241358,8.827866,9.416687,2020,2,Narendra Modi
NMS514,2.293185,8.89642,8.790718,2020,2,Narendra Modi
NMS515,2.2133014,8.319615,10.013227,2020,2,Narendra Modi
NMS516,2.5148866,10.154661,7.968031,2020,0,Narendra Modi
NMS517,2.2174456,7.846935,9.481196,2020,1,Narendra Modi
NMS518,2.524978,7.5321355,9.403142,2020,1,Narendra Modi
NMS519,2.177154,8.330674,9.300847,2020,2,Narendra Modi
NMS520,2.0352194,9.094173,9.851938,2020,2,Narendra Modi
NMS521,3.017001,8.36514,9.069071,2020,4,Narendra Modi
NMS522,3.0145793,8.896814,8.345992,2020,4,Narendra Modi
NMS523,3.3741248,10.0225725,8.344594,2020,3,Narendra Modi
NMS524,2.5218847,8.8649,9.480778,2020,4,Narendra Modi
NMS525,2.585213,8.7321005,8.6632395,2020,4,Narendra Modi
NMS526,2.4632616,9.130218,9.084915,2020,4,Narendra Modi
NMS527,3.500461,10.306568,7.8256106,2020,3,Narendra Modi
NMS528,2.3136833,8.471352,8.973653,2020,2,Narendra Modi
NMS529,2.2316682,8.780612,8.608414,2020,2,Narendra Modi
NMS530,2.4364538,8.822522,9.212867,2020,4,Narendra Modi
NMS531,2.5307004,8.736883,8.918222,2020,4,Narendra Modi
NMS532,2.401915,9.035288,9.514727,2020,4,Narendra Modi
NMS533,2.844031,9.503593,9.186409,2020,4,Narendra Modi
NMS534,2.6412268,8.168642,9.949896,2020,4,Narendra Modi
NMS535,3.230116,9.984718,7.9090695,2020,3,Narendra Modi
NMS536,2.914325,9.656666,7.221627,2020,3,Narendra Modi
NMS537,3.1469495,8.878959,8.074637,2020,4,Narendra Modi
NMS538,3.3181217,9.487542,8.760254,2020,3,Narendra Modi
NMS539,2.2362788,8.894175,9.559828,2020,2,Narendra Modi
NMS540,3.7914557,9.783856,8.590329,2020,3,Narendra Modi
NMS541,2.4285855,8.645479,8.512484,2020,4,Narendra Modi
NMS542,2.3266466,8.8201065,9.2661495,2020,2,Narendra Modi
NMS543,2.249784,9.466808,8.553757,2020,0,Narendra Modi
NMS544,2.0620637,7.640131,9.491261,2020,1,Narendra Modi
NMS545,2.2154996,8.428306,9.643504,2020,2,Narendra Modi
NMS546,2.3283541,8.148192,9.575862,2020,1,Narendra Modi
NMS547,1.87487,7.7931314,9.655088,2020,1,Narendra Modi
NMS548,2.9506526,8.951932,8.185612,2020,4,Narendra Modi
NMS549,2.737809,7.961755,9.771697,2020,4,Narendra Modi
NMS550,2.2781072,8.1709795,9.303185,2020,2,Narendra Modi
NMS551,2.7684784,8.974847,8.992463,2020,4,Narendra Modi
NMS552,2.5398529,8.730047,8.878766,2020,4,Narendra Modi
NMS553,3.3258212,10.251238,8.103324,2020,3,Narendra Modi
NMS554,2.640984,8.918279,8.965826,2020,4,Narendra Modi
NMS555,2.8176045,8.457269,8.715086,2020,4,Narendra Modi
NMS556,2.3222122,7.5920706,9.976034,2020,1,Narendra Modi
NMS557,3.782061,9.570646,7.645523,2020,3,Narendra Modi
NMS558,2.263033,8.945422,9.420789,2020,2,Narendra Modi
NMS559,3.4959521,9.090781,8.399382,2020,4,Narendra Modi
NMS560,2.4190273,8.920089,8.935584,2020,4,Narendra Modi
NMS561,2.6311047,9.426297,9.02503,2020,4,Narendra Modi
NMS562,3.151757,8.861136,8.500131,2020,4,Narendra Modi
NMS563,2.51031,8.296342,9.644731,2020,4,Narendra Modi
NMS564,2.533618,8.829112,8.989076,2020,4,Narendra Modi
NMS565,3.460012,10.024532,8.042166,2020,3,Narendra Modi
NMS566,3.17106,9.965065,9.221852,2020,3,Narendra Modi
NMS567,2.482507,9.121355,8.9909525,2020,4,Narendra Modi
NMS568,2.6531236,8.895593,9.36853,2020,4,Narendra Modi
NMS569,2.1744902,10.052069,8.465877,2020,0,Narendra Modi
NMS570,2.5034907,8.04583,9.76231,2020,1,Narendra Modi
NMS571,3.04634,8.68675,8.805865,2020,4,Narendra Modi
NMS572,2.940966,8.73999,8.954595,2020,4,Narendra Modi
NMS573,2.390579,8.780011,9.38534,2020,4,Narendra Modi
NMS574,2.4746296,8.415335,8.59046,2020,4,Narendra Modi
NMS575,2.9876506,8.234267,9.077627,2020,4,Narendra Modi
NMS576,2.200623,8.324532,9.330952,2021,2,Narendra Modi
NMS577,2.5081553,8.594402,8.713353,2021,4,Narendra Modi
NMS578,2.3331087,8.732008,8.763703,2021,2,Narendra Modi
NMS579,2.634268,9.118223,8.836621,2021,4,Narendra Modi
NMS580,2.381277,8.468876,9.089771,2021,2,Narendra Modi
NMS581,2.9077876,8.800318,8.60222,2021,4,Narendra Modi
NMS582,2.1592557,8.939107,10.069924,2021,2,Narendra Modi
NMS583,2.2842774,8.621269,9.808036,2021,2,Narendra Modi
NMS584,3.1679292,8.775956,8.64571,2021,4,Narendra Modi
NMS585,2.3980052,8.592108,9.500582,2021,4,Narendra Modi
NMS586,2.6189349,8.742382,9.242715,2021,4,Narendra Modi
NMS587,2.8411257,8.732011,8.697455,2021,4,Narendra Modi
NMS588,2.816759,8.691695,8.924811,2021,4,Narendra Modi
NMS589,2.1832414,7.9642496,10.159014,2021,1,Narendra Modi
NMS590,2.4220066,8.846561,9.231586,2021,4,Narendra Modi
NMS591,2.2243505,8.528798,9.155434,2021,2,Narendra Modi
NMS592,2.2238002,8.746449,9.780558,2021,2,Narendra Modi
NMS593,2.6710982,8.513885,9.273991,2021,4,Narendra Modi
NMS594,3.0818086,10.001616,8.438464,2021,3,Narendra Modi
NMS595,2.353909,8.286989,9.116355,2021,2,Narendra Modi
NMS596,2.4445791,8.483094,9.203434,2021,4,Narendra Modi
NMS597,2.6923785,7.936073,9.288039,2021,1,Narendra Modi
NMS598,1.8048183,8.404734,8.771913,2021,2,Narendra Modi
NMS599,2.3665948,7.855803,9.455762,2021,1,Narendra Modi
NMS600,2.6283479,8.655573,9.226199,2021,4,Narendra Modi
NMS601,1.7093736,7.022268,10.461736,2021,1,Narendra Modi
NMS602,2.7763622,9.063572,9.524997,2021,4,Narendra Modi
NMS603,2.774936,8.342744,8.711554,2021,4,Narendra Modi
NMS604,2.410887,7.7489247,9.525275,2021,1,Narendra Modi
NMS605,2.3644989,7.562246,9.873936,2021,1,Narendra Modi
NMS606,3.0194037,9.565681,8.079632,2021,3,Narendra Modi
NMS607,3.3727207,8.915401,8.494354,2021,4,Narendra Modi
NMS608,2.4364235,8.061575,9.368289,2021,1,Narendra Modi
NMS609,2.3957438,10.392288,8.667544,2021,0,Narendra Modi
NMS610,2.3946946,8.15113,9.815356,2021,1,Narendra Modi
NMS611,2.239456,8.8167305,9.464051,2021,2,Narendra Modi
NMS612,3.2266853,9.4766245,7.8157954,2021,3,Narendra Modi
NMS613,2.2429316,8.166062,9.464342,2021,2,Narendra Modi
NMS614,2.4009182,8.251095,7.8921843,2021,2,Narendra Modi
NMS615,3.1871188,8.748714,8.600069,2021,4,Narendra Modi
NMS616,2.5915356,8.802494,9.966255,2021,4,Narendra Modi
NMS617,2.3795197,9.375773,8.626241,2021,0,Narendra Modi
NMS618,2.6802506,8.406172,8.8148575,2021,4,Narendra Modi
NMS619,3.5700223,9.158094,8.447223,2021,4,Narendra Modi
NMS620,2.494053,7.736169,9.676844,2021,1,Narendra Modi
NMS621,3.2401195,9.475884,9.077908,2021,3,Narendra Modi
NMS622,2.4754832,9.179779,8.725454,2021,4,Narendra Modi
NMS623,2.6370356,8.412225,8.892657,2021,4,Narendra Modi
NMS624,2.1912487,8.221315,9.57721,2021,2,Narendra Modi
NMS625,3.624454,9.302062,9.093902,2021,3,Narendra Modi
NMS626,2.3186164,7.8680253,9.431066,2021,1,Narendra Modi
NMS627,2.4687421,8.952333,8.82988,2021,4,Narendra Modi
NMS628,2.2935176,10.211231,8.772704,2021,0,Narendra Modi
NMS629,2.3392797,8.257413,8.679047,2021,2,Narendra Modi
NMS630,2.1435525,9.137705,8.065671,2021,2,Narendra Modi
NMS631,2.4170244,7.841662,9.314563,2021,1,Narendra Modi
NMS632,1.6672881,9.434753,7.5986075,2021,0,Narendra Modi
NMS633,2.8896434,8.264208,9.150892,2021,4,Narendra Modi
NMS634,2.4249406,9.835646,8.302195,2021,0,Narendra Modi
NMS635,2.753611,8.3237915,9.146828,2021,4,Narendra Modi
NMS636,3.4541442,10.145946,8.35181,2021,3,Narendra Modi
NMS637,2.747884,8.356645,8.974586,2021,4,Narendra Modi
NMS638,2.7803237,8.629309,9.184418,2021,4,Narendra Modi
NMS639,2.4199078,8.825832,9.321776,2021,4,Narendra Modi
NMS640,2.6628418,8.6666975,9.043532,2021,4,Narendra Modi
NMS641,2.4344895,8.391852,10.05629,2021,4,Narendra Modi
NMS642,3.165925,8.313653,10.010977,2021,4,Narendra Modi
NMS643,2.2001462,8.611872,10.130684,2021,2,Narendra Modi
